"","subject","item","Rating","Anim","Trans"
"847",18,"31",4,"basic",4
"848",18,"32",6,"basic",4
"849",18,"33",5,"basic",4
"850",18,"34",3,"inverse",4
"851",18,"35",6,"inverse",4
"852",18,"36",5,"inverse",4
"853",18,"37",4,"basic",3
"854",18,"38",4,"basic",3
"855",18,"39",5,"basic",3
"856",18,"40",4,"inverse",3
"857",18,"41",7,"inverse",3
"858",18,"42",5,"inverse",3
"859",18,"43",6,"basic",2
"860",18,"44",6,"basic",2
"861",18,"45",6,"basic",2
"862",18,"46",2,"inverse",2
"863",18,"47",5,"inverse",2
"864",18,"48",5,"inverse",2
"865",19,"1",4,"basic",9
"866",19,"2",5,"basic",9
"867",19,"3",5,"basic",9
"868",19,"4",4,"inverse",9
"869",19,"5",4,"inverse",9
"870",19,"6",2,"inverse",9
"871",19,"7",4,"basic",8
"872",19,"8",4,"basic",8
"873",19,"9",4,"basic",8
"874",19,"10",4,"inverse",8
"875",19,"11",3,"inverse",8
"876",19,"12",4,"inverse",8
"877",19,"13",6,"basic",7
"878",19,"14",4,"basic",7
"879",19,"15",3,"basic",7
"880",19,"16",4,"inverse",7
"881",19,"17",2,"inverse",7
"882",19,"18",4,"inverse",7
"883",19,"19",5,"basic",6
"884",19,"20",7,"basic",6
"885",19,"21",4,"basic",6
"886",19,"22",3,"inverse",6
"887",19,"23",5,"inverse",6
"888",19,"24",3,"inverse",6
"889",19,"25",4,"basic",5
"890",19,"26",5,"basic",5
"891",19,"27",5,"basic",5
"892",19,"28",3,"inverse",5
"893",19,"29",4,"inverse",5
"894",19,"30",4,"inverse",5
"895",19,"31",3,"basic",4
"896",19,"32",5,"basic",4
"897",19,"33",4,"basic",4
"898",19,"34",3,"inverse",4
"899",19,"35",6,"inverse",4
"900",19,"36",6,"inverse",4
"901",19,"37",4,"basic",3
"902",19,"38",3,"basic",3
"903",19,"39",3,"basic",3
"904",19,"40",5,"inverse",3
"905",19,"41",6,"inverse",3
"906",19,"42",4,"inverse",3
"907",19,"43",3,"basic",2
"908",19,"44",6,"basic",2
"909",19,"45",7,"basic",2
"910",19,"46",4,"inverse",2
"911",19,"47",3,"inverse",2
"912",19,"48",3,"inverse",2
"913",20,"1",6,"basic",9
"914",20,"2",6,"basic",9
"915",20,"3",5,"basic",9
"916",20,"4",7,"inverse",9
"917",20,"5",7,"inverse",9
"918",20,"6",5,"inverse",9
"919",20,"7",7,"basic",8
"920",20,"8",5,"basic",8
"921",20,"9",6,"basic",8
"922",20,"10",7,"inverse",8
"923",20,"11",3,"inverse",8
"924",20,"12",7,"inverse",8
"925",20,"13",7,"basic",7
"926",20,"14",4,"basic",7
"927",20,"15",3,"basic",7
"928",20,"16",3,"inverse",7
"929",20,"17",4,"inverse",7
"930",20,"18",5,"inverse",7
"931",20,"19",6,"basic",6
"932",20,"20",7,"basic",6
"933",20,"21",6,"basic",6
"934",20,"22",6,"inverse",6
"935",20,"23",6,"inverse",6
"936",20,"24",7,"inverse",6
"937",20,"25",5,"basic",5
"938",20,"26",7,"basic",5
"939",20,"27",2,"basic",5
"940",20,"28",7,"inverse",5
"941",20,"29",7,"inverse",5
"942",20,"30",5,"inverse",5
"943",20,"31",7,"basic",4
"944",20,"32",7,"basic",4
"945",20,"33",1,"basic",4
"946",20,"34",7,"inverse",4
"947",20,"35",7,"inverse",4
"948",20,"36",7,"inverse",4
"949",20,"37",3,"basic",3
"950",20,"38",7,"basic",3
"951",20,"39",6,"basic",3
"952",20,"40",3,"inverse",3
"953",20,"41",6,"inverse",3
"954",20,"42",7,"inverse",3
"955",20,"43",6,"basic",2
"956",20,"44",7,"basic",2
"957",20,"45",7,"basic",2
"958",20,"46",6,"inverse",2
"959",20,"47",7,"inverse",2
"960",20,"48",4,"inverse",2
"961",21,"1",7,"basic",9
"962",21,"2",6,"basic",9
"963",21,"3",6,"basic",9
"964",21,"4",5,"inverse",9
"965",21,"5",4,"inverse",9
"966",21,"6",6,"inverse",9
"967",21,"7",7,"basic",8
"968",21,"8",6,"basic",8
"969",21,"9",3,"basic",8
"970",21,"10",7,"inverse",8
"971",21,"11",6,"inverse",8
"972",21,"12",6,"inverse",8
"973",21,"13",7,"basic",7
"974",21,"14",6,"basic",7
"975",21,"15",4,"basic",7
"976",21,"16",6,"inverse",7
"977",21,"17",5,"inverse",7
"978",21,"18",5,"inverse",7
"979",21,"19",6,"basic",6
"980",21,"20",7,"basic",6
"981",21,"21",6,"basic",6
"982",21,"22",6,"inverse",6
"983",21,"23",5,"inverse",6
"984",21,"24",7,"inverse",6
"985",21,"25",3,"basic",5
"986",21,"26",7,"basic",5
"987",21,"27",6,"basic",5
"988",21,"28",7,"inverse",5
"989",21,"29",6,"inverse",5
"990",21,"30",6,"inverse",5
"991",21,"31",6,"basic",4
"992",21,"32",6,"basic",4
"993",21,"33",5,"basic",4
"994",21,"34",7,"inverse",4
"995",21,"35",5,"inverse",4
"996",21,"36",7,"inverse",4
"997",21,"37",5,"basic",3
"998",21,"38",7,"basic",3
"999",21,"39",7,"basic",3
"1000",21,"40",6,"inverse",3
"1001",21,"41",7,"inverse",3
"1002",21,"42",5,"inverse",3
"1003",21,"43",3,"basic",2
"1004",21,"44",7,"basic",2
"1005",21,"45",6,"basic",2
"1006",21,"46",6,"inverse",2
"1007",21,"47",7,"inverse",2
"1008",21,"48",7,"inverse",2
"1009",22,"1",4,"basic",9
"1010",22,"2",5,"basic",9
"1011",22,"3",5,"basic",9
"1012",22,"4",4,"inverse",9
"1013",22,"5",5,"inverse",9
"1014",22,"6",3,"inverse",9
"1015",22,"7",5,"basic",8
"1016",22,"8",5,"basic",8
"1017",22,"9",4,"basic",8
"1018",22,"10",4,"inverse",8
"1019",22,"11",4,"inverse",8
"1020",22,"12",4,"inverse",8
"1021",22,"13",5,"basic",7
"1022",22,"14",5,"basic",7
"1023",22,"15",3,"basic",7
"1024",22,"16",4,"inverse",7
"1025",22,"17",3,"inverse",7
"1026",22,"18",4,"inverse",7
"1027",22,"19",6,"basic",6
"1028",22,"20",6,"basic",6
"1029",22,"21",3,"basic",6
"1030",22,"22",4,"inverse",6
"1031",22,"23",4,"inverse",6
"1032",22,"24",5,"inverse",6
"1033",22,"25",3,"basic",5
"1034",22,"26",5,"basic",5
"1035",22,"27",4,"basic",5
"1036",22,"28",5,"inverse",5
"1037",22,"29",5,"inverse",5
"1038",22,"30",3,"inverse",5
"1039",22,"31",3,"basic",4
"1040",22,"32",6,"basic",4
"1041",22,"33",5,"basic",4
"1042",22,"34",5,"inverse",4
"1043",22,"35",6,"inverse",4
"1044",22,"36",6,"inverse",4
"1045",22,"37",4,"basic",3
"1046",22,"38",4,"basic",3
"1047",22,"39",4,"basic",3
"1048",22,"40",5,"inverse",3
"1049",22,"41",6,"inverse",3
"1050",22,"42",4,"inverse",3
"1051",22,"43",4,"basic",2
"1052",22,"44",6,"basic",2
"1053",22,"45",6,"basic",2
"1054",22,"46",4,"inverse",2
"1055",22,"47",3,"inverse",2
"1056",22,"48",4,"inverse",2
"1057",23,"1",7,"basic",9
"1058",23,"2",2,"basic",9
"1059",23,"3",2,"basic",9
"1060",23,"4",1,"inverse",9
"1061",23,"5",5,"inverse",9
"1062",23,"6",3,"inverse",9
"1063",23,"7",6,"basic",8
"1064",23,"8",6,"basic",8
"1065",23,"9",3,"basic",8
"1066",23,"10",5,"inverse",8
"1067",23,"11",3,"inverse",8
"1068",23,"12",6,"inverse",8
"1069",23,"13",7,"basic",7
"1070",23,"14",3,"basic",7
"1071",23,"15",3,"basic",7
"1072",23,"16",3,"inverse",7
"1073",23,"17",4,"inverse",7
"1074",23,"18",4,"inverse",7
"1075",23,"19",5,"basic",6
"1076",23,"20",7,"basic",6
"1077",23,"21",6,"basic",6
"1078",23,"22",4,"inverse",6
"1079",23,"23",4,"inverse",6
"1080",23,"24",4,"inverse",6
"1081",23,"25",4,"basic",5
"1082",23,"26",7,"basic",5
"1083",23,"27",5,"basic",5
"1084",23,"28",6,"inverse",5
"1085",23,"29",4,"inverse",5
"1086",23,"30",6,"inverse",5
"1087",23,"31",2,"basic",4
"1088",23,"32",4,"basic",4
"1089",23,"33",3,"basic",4
"1090",23,"34",7,"inverse",4
"1091",23,"35",7,"inverse",4
"1092",23,"36",5,"inverse",4
"1093",23,"37",3,"basic",3
"1094",23,"38",6,"basic",3
"1095",23,"39",6,"basic",3
"1096",23,"40",6,"inverse",3
"1097",23,"41",6,"inverse",3
"1098",23,"42",2,"inverse",3
"1099",23,"43",2,"basic",2
"1100",23,"44",5,"basic",2
"1101",23,"45",7,"basic",2
"1102",23,"46",7,"inverse",2
"1103",23,"47",6,"inverse",2
"1104",23,"48",4,"inverse",2
"1105",24,"1",7,"basic",9
"1106",24,"2",7,"basic",9
"1107",24,"3",7,"basic",9
"1108",24,"4",7,"inverse",9
"1109",24,"5",7,"inverse",9
"1110",24,"6",6,"inverse",9
"1111",24,"7",7,"basic",8
"1112",24,"8",7,"basic",8
"1113",24,"9",7,"basic",8
"1114",24,"10",7,"inverse",8
"1115",24,"11",7,"inverse",8
"1116",24,"12",7,"inverse",8
"1117",24,"13",7,"basic",7
"1118",24,"14",7,"basic",7
"1119",24,"15",7,"basic",7
"1120",24,"16",7,"inverse",7
"1121",24,"17",7,"inverse",7
"1122",24,"18",7,"inverse",7
"1123",24,"19",7,"basic",6
"1124",24,"20",7,"basic",6
"1125",24,"21",7,"basic",6
"1126",24,"22",7,"inverse",6
"1127",24,"23",7,"inverse",6
"1128",24,"24",7,"inverse",6
"1129",24,"25",7,"basic",5
"1130",24,"26",7,"basic",5
"1131",24,"27",7,"basic",5
"1132",24,"28",7,"inverse",5
"1133",24,"29",7,"inverse",5
"1134",24,"30",7,"inverse",5
"1135",24,"31",7,"basic",4
"1136",24,"32",7,"basic",4
"1137",24,"33",7,"basic",4
"1138",24,"34",7,"inverse",4
"1139",24,"35",7,"inverse",4
"1140",24,"36",7,"inverse",4
"1141",24,"37",7,"basic",3
"1142",24,"38",7,"basic",3
"1143",24,"39",7,"basic",3
"1144",24,"40",7,"inverse",3
"1145",24,"41",7,"inverse",3
"1146",24,"42",7,"inverse",3
"1147",24,"43",7,"basic",2
"1148",24,"44",7,"basic",2
"1149",24,"45",7,"basic",2
"1150",24,"46",7,"inverse",2
"1151",24,"47",7,"inverse",2
"1152",24,"48",7,"inverse",2
"1153",25,"1",7,"basic",9
"1154",25,"2",7,"basic",9
"1155",25,"3",1,"basic",9
"1156",25,"4",6,"inverse",9
"1157",25,"5",7,"inverse",9
"1158",25,"6",2,"inverse",9
"1159",25,"7",7,"basic",8
"1160",25,"8",7,"basic",8
"1161",25,"9",7,"basic",8
"1162",25,"10",6,"inverse",8
"1163",25,"11",3,"inverse",8
"1164",25,"12",7,"inverse",8
"1165",25,"13",7,"basic",7
"1166",25,"14",1,"basic",7
"1167",25,"15",1,"basic",7
"1168",25,"16",2,"inverse",7
"1169",25,"17",2,"inverse",7
"1170",25,"18",1,"inverse",7
"1171",25,"19",7,"basic",6
"1172",25,"20",7,"basic",6
"1173",25,"21",3,"basic",6
"1174",25,"22",3,"inverse",6
"1175",25,"23",1,"inverse",6
"1176",25,"24",7,"inverse",6
"1177",25,"25",2,"basic",5
"1178",25,"26",7,"basic",5
"1179",25,"27",1,"basic",5
"1180",25,"28",1,"inverse",5
"1181",25,"29",2,"inverse",5
"1182",25,"30",7,"inverse",5
"1183",25,"31",2,"basic",4
"1184",25,"32",2,"basic",4
"1185",25,"33",7,"basic",4
"1186",25,"34",7,"inverse",4
"1187",25,"35",6,"inverse",4
"1188",25,"36",7,"inverse",4
"1189",25,"37",2,"basic",3
"1190",25,"38",3,"basic",3
"1191",25,"39",7,"basic",3
"1192",25,"40",7,"inverse",3
"1193",25,"41",7,"inverse",3
"1194",25,"42",7,"inverse",3
"1195",25,"43",6,"basic",2
"1196",25,"44",7,"basic",2
"1197",25,"45",7,"basic",2
"1198",25,"46",7,"inverse",2
"1199",25,"47",7,"inverse",2
"1200",25,"48",6,"inverse",2
"1201",26,"1",6,"basic",9
"1202",26,"2",3,"basic",9
"1203",26,"3",5,"basic",9
"1204",26,"4",2,"inverse",9
"1205",26,"5",6,"inverse",9
"1206",26,"6",3,"inverse",9
"1207",26,"7",7,"basic",8
"1208",26,"8",5,"basic",8
"1209",26,"9",5,"basic",8
"1210",26,"10",6,"inverse",8
"1211",26,"11",4,"inverse",8
"1212",26,"12",6,"inverse",8
"1213",26,"13",7,"basic",7
"1214",26,"14",4,"basic",7
"1215",26,"15",4,"basic",7
"1216",26,"16",5,"inverse",7
"1217",26,"17",4,"inverse",7
"1218",26,"18",2,"inverse",7
"1219",26,"19",6,"basic",6
"1220",26,"20",6,"basic",6
"1221",26,"21",6,"basic",6
"1222",26,"22",7,"inverse",6
"1223",26,"23",2,"inverse",6
"1224",26,"24",4,"inverse",6
"1225",26,"25",2,"basic",5
"1226",26,"26",7,"basic",5
"1227",26,"27",5,"basic",5
"1228",26,"28",3,"inverse",5
"1229",26,"29",6,"inverse",5
"1230",26,"30",6,"inverse",5
"1231",26,"31",4,"basic",4
"1232",26,"32",5,"basic",4
"1233",26,"33",5,"basic",4
"1234",26,"34",5,"inverse",4
"1235",26,"35",6,"inverse",4
"1236",26,"36",4,"inverse",4
"1237",26,"37",6,"basic",3
"1238",26,"38",3,"basic",3
"1239",26,"39",7,"basic",3
"1240",26,"40",5,"inverse",3
"1241",26,"41",5,"inverse",3
"1242",26,"42",7,"inverse",3
"1243",26,"43",5,"basic",2
"1244",26,"44",7,"basic",2
"1245",26,"45",7,"basic",2
"1246",26,"46",7,"inverse",2
"1247",26,"47",6,"inverse",2
"1248",26,"48",3,"inverse",2
"1249",27,"1",7,"basic",9
"1250",27,"2",7,"basic",9
"1251",27,"3",7,"basic",9
"1252",27,"4",7,"inverse",9
"1253",27,"5",7,"inverse",9
"1254",27,"6",7,"inverse",9
"1255",27,"7",7,"basic",8
"1256",27,"8",6,"basic",8
"1257",27,"9",5,"basic",8
"1258",27,"10",7,"inverse",8
"1259",27,"11",6,"inverse",8
"1260",27,"12",7,"inverse",8
"1261",27,"13",7,"basic",7
"1262",27,"14",7,"basic",7
"1263",27,"15",7,"basic",7
"1264",27,"16",7,"inverse",7
"1265",27,"17",3,"inverse",7
"1266",27,"18",6,"inverse",7
"1267",27,"19",7,"basic",6
"1268",27,"20",7,"basic",6
"1269",27,"21",6,"basic",6
"1270",27,"22",7,"inverse",6
"1271",27,"23",4,"inverse",6
"1272",27,"24",7,"inverse",6
"1273",27,"25",7,"basic",5
"1274",27,"26",7,"basic",5
"1275",27,"27",7,"basic",5
"1276",27,"28",6,"inverse",5
"1277",27,"29",7,"inverse",5
"1278",27,"30",7,"inverse",5
"1279",27,"31",6,"basic",4
"1280",27,"32",7,"basic",4
"1281",27,"33",6,"basic",4
"1282",27,"34",7,"inverse",4
"1283",27,"35",5,"inverse",4
"1284",27,"36",7,"inverse",4
"1285",27,"37",5,"basic",3
"1286",27,"38",7,"basic",3
"1287",27,"39",7,"basic",3
"1288",27,"40",7,"inverse",3
"1289",27,"41",7,"inverse",3
"1290",27,"42",7,"inverse",3
"1291",27,"43",4,"basic",2
"1292",27,"44",7,"basic",2
"1293",27,"45",7,"basic",2
"1294",27,"46",7,"inverse",2
"1295",27,"47",7,"inverse",2
"1296",27,"48",3,"inverse",2
"1297",28,"1",5,"basic",9
"1298",28,"2",7,"basic",9
"1299",28,"3",7,"basic",9
"1300",28,"4",7,"inverse",9
"1301",28,"5",7,"inverse",9
"1302",28,"6",7,"inverse",9
"1303",28,"7",7,"basic",8
"1304",28,"8",7,"basic",8
"1305",28,"9",6,"basic",8
"1306",28,"10",7,"inverse",8
"1307",28,"11",6,"inverse",8
"1308",28,"12",7,"inverse",8
"1309",28,"13",7,"basic",7
"1310",28,"14",7,"basic",7
"1311",28,"15",7,"basic",7
"1312",28,"16",7,"inverse",7
"1313",28,"17",7,"inverse",7
"1314",28,"18",7,"inverse",7
"1315",28,"19",7,"basic",6
"1316",28,"20",7,"basic",6
"1317",28,"21",7,"basic",6
"1318",28,"22",7,"inverse",6
"1319",28,"23",7,"inverse",6
"1320",28,"24",7,"inverse",6
"1321",28,"25",7,"basic",5
"1322",28,"26",7,"basic",5
"1323",28,"27",7,"basic",5
"1324",28,"28",6,"inverse",5
"1325",28,"29",7,"inverse",5
"1326",28,"30",7,"inverse",5
"1327",28,"31",7,"basic",4
"1328",28,"32",7,"basic",4
"1329",28,"33",7,"basic",4
"1330",28,"34",6,"inverse",4
"1331",28,"35",7,"inverse",4
"1332",28,"36",6,"inverse",4
"1333",28,"37",7,"basic",3
"1334",28,"38",7,"basic",3
"1335",28,"39",7,"basic",3
"1336",28,"40",7,"inverse",3
"1337",28,"41",7,"inverse",3
"1338",28,"42",7,"inverse",3
"1339",28,"43",7,"basic",2
"1340",28,"44",7,"basic",2
"1341",28,"45",7,"basic",2
"1342",28,"46",7,"inverse",2
"1343",28,"47",3,"inverse",2
"1344",28,"48",6,"inverse",2
"1345",29,"1",2,"basic",9
"1346",29,"2",2,"basic",9
"1347",29,"3",5,"basic",9
"1348",29,"4",2,"inverse",9
"1349",29,"5",2,"inverse",9
"1350",29,"6",3,"inverse",9
"1351",29,"7",3,"basic",8
"1352",29,"8",2,"basic",8
"1353",29,"9",2,"basic",8
"1354",29,"10",3,"inverse",8
"1355",29,"11",4,"inverse",8
"1356",29,"12",2,"inverse",8
"1357",29,"13",2,"basic",7
"1358",29,"14",3,"basic",7
"1359",29,"15",1,"basic",7
"1360",29,"16",5,"inverse",7
"1361",29,"17",1,"inverse",7
"1362",29,"18",1,"inverse",7
"1363",29,"19",4,"basic",6
"1364",29,"20",1,"basic",6
"1365",29,"21",6,"basic",6
"1366",29,"22",4,"inverse",6
"1367",29,"23",1,"inverse",6
"1368",29,"24",3,"inverse",6
"1369",29,"25",6,"basic",5
"1370",29,"26",3,"basic",5
"1371",29,"27",4,"basic",5
"1372",29,"28",2,"inverse",5
"1373",29,"29",2,"inverse",5
"1374",29,"30",6,"inverse",5
"1375",29,"31",1,"basic",4
"1376",29,"32",7,"basic",4
"1377",29,"33",5,"basic",4
"1378",29,"34",2,"inverse",4
"1379",29,"35",4,"inverse",4
"1380",29,"36",3,"inverse",4
"1381",29,"37",5,"basic",3
"1382",29,"38",4,"basic",3
"1383",29,"39",4,"basic",3
"1384",29,"40",4,"inverse",3
"1385",29,"41",5,"inverse",3
"1386",29,"42",1,"inverse",3
"1387",29,"43",5,"basic",2
"1388",29,"44",2,"basic",2
"1389",29,"45",3,"basic",2
"1390",29,"46",4,"inverse",2
"1391",29,"47",1,"inverse",2
"1392",29,"48",5,"inverse",2
"1393",30,"1",6,"basic",9
"1394",30,"2",6,"basic",9
"1395",30,"3",7,"basic",9
"1396",30,"4",6,"inverse",9
"1397",30,"5",6,"inverse",9
"1398",30,"6",5,"inverse",9
"1399",30,"7",5,"basic",8
"1400",30,"8",7,"basic",8
"1401",30,"9",6,"basic",8
"1402",30,"10",7,"inverse",8
"1403",30,"11",5,"inverse",8
"1404",30,"12",6,"inverse",8
"1405",30,"13",7,"basic",7
"1406",30,"14",7,"basic",7
"1407",30,"15",6,"basic",7
"1408",30,"16",6,"inverse",7
"1409",30,"17",5,"inverse",7
"1410",30,"18",6,"inverse",7
"1411",30,"19",7,"basic",6
"1412",30,"20",7,"basic",6
"1413",30,"21",6,"basic",6
"1414",30,"22",5,"inverse",6
"1415",30,"23",6,"inverse",6
"1416",30,"24",7,"inverse",6
"1417",30,"25",7,"basic",5
"1418",30,"26",7,"basic",5
"1419",30,"27",7,"basic",5
"1420",30,"28",7,"inverse",5
"1421",30,"29",6,"inverse",5
"1422",30,"30",6,"inverse",5
"1423",30,"31",7,"basic",4
"1424",30,"32",6,"basic",4
"1425",30,"33",7,"basic",4
"1426",30,"34",6,"inverse",4
"1427",30,"35",6,"inverse",4
"1428",30,"36",7,"inverse",4
"1429",30,"37",6,"basic",3
"1430",30,"38",6,"basic",3
"1431",30,"39",7,"basic",3
"1432",30,"40",7,"inverse",3
"1433",30,"41",6,"inverse",3
"1434",30,"42",7,"inverse",3
"1435",30,"43",6,"basic",2
"1436",30,"44",7,"basic",2
"1437",30,"45",6,"basic",2
"1438",30,"46",6,"inverse",2
"1439",30,"47",6,"inverse",2
"1440",30,"48",6,"inverse",2
"1441",31,"1",7,"basic",9
"1442",31,"2",6,"basic",9
"1443",31,"3",7,"basic",9
"1444",31,"4",5,"inverse",9
"1445",31,"5",4,"inverse",9
"1446",31,"6",6,"inverse",9
"1447",31,"7",6,"basic",8
"1448",31,"8",7,"basic",8
"1449",31,"9",7,"basic",8
"1450",31,"10",5,"inverse",8
"1451",31,"11",3,"inverse",8
"1452",31,"12",7,"inverse",8
"1453",31,"13",7,"basic",7
"1454",31,"14",5,"basic",7
"1455",31,"15",4,"basic",7
"1456",31,"16",5,"inverse",7
"1457",31,"17",4,"inverse",7
"1458",31,"18",2,"inverse",7
"1459",31,"19",7,"basic",6
"1460",31,"20",7,"basic",6
"1461",31,"21",6,"basic",6
"1462",31,"22",7,"inverse",6
"1463",31,"23",5,"inverse",6
"1464",31,"24",2,"inverse",6
"1465",31,"25",3,"basic",5
"1466",31,"26",7,"basic",5
"1467",31,"27",7,"basic",5
"1468",31,"28",7,"inverse",5
"1469",31,"29",7,"inverse",5
"1470",31,"30",4,"inverse",5
"1471",31,"31",5,"basic",4
"1472",31,"32",5,"basic",4
"1473",31,"33",3,"basic",4
"1474",31,"34",7,"inverse",4
"1475",31,"35",7,"inverse",4
"1476",31,"36",7,"inverse",4
"1477",31,"37",7,"basic",3
"1478",31,"38",7,"basic",3
"1479",31,"39",7,"basic",3
"1480",31,"40",3,"inverse",3
"1481",31,"41",7,"inverse",3
"1482",31,"42",7,"inverse",3
"1483",31,"43",4,"basic",2
"1484",31,"44",7,"basic",2
"1485",31,"45",7,"basic",2
"1486",31,"46",6,"inverse",2
"1487",31,"47",7,"inverse",2
"1488",31,"48",6,"inverse",2
"1489",32,"1",7,"basic",9
"1490",32,"2",7,"basic",9
"1491",32,"3",7,"basic",9
"1492",32,"4",7,"inverse",9
"1493",32,"5",7,"inverse",9
"1494",32,"6",6,"inverse",9
"1495",32,"7",7,"basic",8
"1496",32,"8",7,"basic",8
"1497",32,"9",7,"basic",8
"1498",32,"10",6,"inverse",8
"1499",32,"11",6,"inverse",8
"1500",32,"12",6,"inverse",8
"1501",32,"13",7,"basic",7
"1502",32,"14",7,"basic",7
"1503",32,"15",6,"basic",7
"1504",32,"16",5,"inverse",7
"1505",32,"17",7,"inverse",7
"1506",32,"18",5,"inverse",7
"1507",32,"19",7,"basic",6
"1508",32,"20",7,"basic",6
"1509",32,"21",7,"basic",6
"1510",32,"22",7,"inverse",6
"1511",32,"23",5,"inverse",6
"1512",32,"24",7,"inverse",6
"1513",32,"25",7,"basic",5
"1514",32,"26",7,"basic",5
"1515",32,"27",7,"basic",5
"1516",32,"28",7,"inverse",5
"1517",32,"29",7,"inverse",5
"1518",32,"30",7,"inverse",5
"1519",32,"31",7,"basic",4
"1520",32,"32",7,"basic",4
"1521",32,"33",7,"basic",4
"1522",32,"34",7,"inverse",4
"1523",32,"35",7,"inverse",4
"1524",32,"36",7,"inverse",4
"1525",32,"37",7,"basic",3
"1526",32,"38",7,"basic",3
"1527",32,"39",7,"basic",3
"1528",32,"40",7,"inverse",3
"1529",32,"41",7,"inverse",3
"1530",32,"42",7,"inverse",3
"1531",32,"43",7,"basic",2
"1532",32,"44",7,"basic",2
"1533",32,"45",7,"basic",2
"1534",32,"46",7,"inverse",2
"1535",32,"47",7,"inverse",2
"1536",32,"48",7,"inverse",2
"1537",33,"1",5,"basic",9
"1538",33,"2",4,"basic",9
"1539",33,"3",3,"basic",9
"1540",33,"4",4,"inverse",9
"1541",33,"5",2,"inverse",9
"1542",33,"6",3,"inverse",9
"1543",33,"7",6,"basic",8
"1544",33,"8",7,"basic",8
"1545",33,"9",4,"basic",8
"1546",33,"10",6,"inverse",8
"1547",33,"11",4,"inverse",8
"1548",33,"12",6,"inverse",8
"1549",33,"13",6,"basic",7
"1550",33,"14",4,"basic",7
"1551",33,"15",3,"basic",7
"1552",33,"16",3,"inverse",7
"1553",33,"17",1,"inverse",7
"1554",33,"18",3,"inverse",7
"1555",33,"19",6,"basic",6
"1556",33,"20",6,"basic",6
"1557",33,"21",6,"basic",6
"1558",33,"22",6,"inverse",6
"1559",33,"23",2,"inverse",6
"1560",33,"24",7,"inverse",6
"1561",33,"25",3,"basic",5
"1562",33,"26",7,"basic",5
"1563",33,"27",3,"basic",5
"1564",33,"28",4,"inverse",5
"1565",33,"29",6,"inverse",5
"1566",33,"30",6,"inverse",5
"1567",33,"31",4,"basic",4
"1568",33,"32",4,"basic",4
"1569",33,"33",2,"basic",4
"1570",33,"34",6,"inverse",4
"1571",33,"35",5,"inverse",4
"1572",33,"36",6,"inverse",4
"1573",33,"37",6,"basic",3
"1574",33,"38",7,"basic",3
"1575",33,"39",6,"basic",3
"1576",33,"40",6,"inverse",3
"1577",33,"41",6,"inverse",3
"1578",33,"42",7,"inverse",3
"1579",33,"43",2,"basic",2
"1580",33,"44",7,"basic",2
"1581",33,"45",7,"basic",2
"1582",33,"46",6,"inverse",2
"1583",33,"47",5,"inverse",2
"1584",33,"48",5,"inverse",2
"1585",34,"1",5,"basic",9
"1586",34,"2",7,"basic",9
"1587",34,"3",6,"basic",9
"1588",34,"4",6,"inverse",9
"1589",34,"5",6,"inverse",9
"1590",34,"6",5,"inverse",9
"1591",34,"7",5,"basic",8
"1592",34,"8",6,"basic",8
"1593",34,"9",5,"basic",8
"1594",34,"10",7,"inverse",8
"1595",34,"11",7,"inverse",8
"1596",34,"12",5,"inverse",8
"1597",34,"13",7,"basic",7
"1598",34,"14",6,"basic",7
"1599",34,"15",3,"basic",7
"1600",34,"16",4,"inverse",7
"1601",34,"17",6,"inverse",7
"1602",34,"18",2,"inverse",7
"1603",34,"19",6,"basic",6
"1604",34,"20",7,"basic",6
"1605",34,"21",6,"basic",6
"1606",34,"22",6,"inverse",6
"1607",34,"23",2,"inverse",6
"1608",34,"24",7,"inverse",6
"1609",34,"25",5,"basic",5
"1610",34,"26",7,"basic",5
"1611",34,"27",7,"basic",5
"1612",34,"28",7,"inverse",5
"1613",34,"29",6,"inverse",5
"1614",34,"30",7,"inverse",5
"1615",34,"31",5,"basic",4
"1616",34,"32",6,"basic",4
"1617",34,"33",3,"basic",4
"1618",34,"34",7,"inverse",4
"1619",34,"35",7,"inverse",4
"1620",34,"36",7,"inverse",4
"1621",34,"37",5,"basic",3
"1622",34,"38",7,"basic",3
"1623",34,"39",7,"basic",3
"1624",34,"40",7,"inverse",3
"1625",34,"41",7,"inverse",3
"1626",34,"42",7,"inverse",3
"1627",34,"43",2,"basic",2
"1628",34,"44",7,"basic",2
"1629",34,"45",7,"basic",2
"1630",34,"46",7,"inverse",2
"1631",34,"47",7,"inverse",2
"1632",34,"48",6,"inverse",2
"1633",35,"1",7,"basic",9
"1634",35,"2",6,"basic",9
"1635",35,"3",6,"basic",9
"1636",35,"4",6,"inverse",9
"1637",35,"5",6,"inverse",9
"1638",35,"6",6,"inverse",9
"1639",35,"7",6,"basic",8
"1640",35,"8",6,"basic",8
"1641",35,"9",6,"basic",8
"1642",35,"10",6,"inverse",8
"1643",35,"11",5,"inverse",8
"1644",35,"12",5,"inverse",8
"1645",35,"13",7,"basic",7
"1646",35,"14",6,"basic",7
"1647",35,"15",6,"basic",7
"1648",35,"16",4,"inverse",7
"1649",35,"17",4,"inverse",7
"1650",35,"18",3,"inverse",7
"1651",35,"19",7,"basic",6
"1652",35,"20",6,"basic",6
"1653",35,"21",6,"basic",6
